distnum,distname,bloc_share,cpc_share,gpc_share,lpc_share,ndp_share,ind_share,bloc_margin,cpc_margin,gpc_margin,lpc_margin,ndp_margin,ind_margin,winner,winnershare,province
35121,Humber River--Black Creek,0.0,20.2,1.6,66.9,10.7,0.6,-66.9,-46.7,-65.30000000000001,0.0,-56.2,-66.30000000000001,LPC,66.9,Ontario
35040,Huron--Bruce,0.0,44.9,2.4,39.7,13.0,0.0,-44.9,0.0,-42.5,-5.199999999999996,-31.9,-44.9,CPC,44.9,Ontario
35041,Kanata--Carleton,0.0,39.2,2.7,51.3,6.8,0.0,-51.3,-12.099999999999994,-48.599999999999994,0.0,-44.5,-51.3,LPC,51.3,Ontario
35042,Kenora,0.0,28.5,1.6,35.5,33.9,0.5,-35.5,-7.0,-33.9,0.0,-1.6000000000000014,-35.0,LPC,35.5,Ontario
35043,King--Vaughan,0.0,44.2,1.9,47.4,6.5,0.0,-47.4,-3.1999999999999957,-45.5,0.0,-40.9,-47.4,LPC,47.4,Ontario
35044,Kingston and the Islands/Kingston et les Îles,0.0,22.7,4.5,55.4,17.0,0.5,-55.4,-32.7,-50.9,0.0,-38.4,-54.9,LPC,55.4,Ontario
35045,Kitchener Centre/Kitchener-Centre,0.0,30.4,3.1,48.8,16.6,1.0,-48.8,-18.4,-45.699999999999996,0.0,-32.199999999999996,-47.8,LPC,48.8,Ontario
35047,Kitchener South--Hespeler/Kitchener-Sud--Hespeler,0.0,36.7,3.7,42.3,15.6,1.6,-42.3,-5.599999999999994,-38.599999999999994,0.0,-26.699999999999996,-40.699999999999996,LPC,42.3,Ontario
35046,Kitchener--Conestoga,0.0,43.3,2.8,42.8,9.8,1.4,-43.3,0.0,-40.5,-0.5,-33.5,-41.9,CPC,43.3,Ontario
35048,Lambton--Kent--Middlesex,0.0,50.2,3.3,29.4,17.0,0.0,-50.2,0.0,-46.900000000000006,-20.800000000000004,-33.2,-50.2,CPC,50.2,Ontario
35049,Lanark--Frontenac--Kingston,0.0,47.9,3.5,33.8,14.1,0.7,-47.9,0.0,-44.4,-14.100000000000001,-33.8,-47.199999999999996,CPC,47.9,Ontario
35050,Leeds--Grenville--Thousand Islands and Rideau Lakes/Leeds--Grenville--Thousand Islands et Rideau Lakes,0.0,47.4,3.7,40.6,8.4,0.0,-47.4,0.0,-43.699999999999996,-6.799999999999997,-39.0,-47.4,CPC,47.4,Ontario
35052,London North Centre/London-Centre-Nord,0.0,31.1,3.6,50.5,14.7,0.2,-50.5,-19.4,-46.9,0.0,-35.8,-50.3,LPC,50.5,Ontario
35053,London West/London-Ouest,0.0,35.3,2.8,45.8,14.8,1.1,-45.8,-10.5,-43.0,0.0,-30.999999999999996,-44.699999999999996,LPC,45.8,Ontario
35051,London--Fanshawe,0.0,27.2,2.9,31.4,37.8,0.6,-37.8,-10.599999999999998,-34.9,-6.399999999999999,0.0,-37.199999999999996,NDP,37.8,Ontario
35054,Markham--Stouffville,0.0,42.8,1.9,49.2,6.1,0.0,-49.2,-6.400000000000006,-47.300000000000004,0.0,-43.1,-49.2,LPC,49.2,Ontario
35055,Markham--Thornhill,0.0,32.3,1.2,55.7,10.7,0.0,-55.7,-23.400000000000006,-54.5,0.0,-45.0,-55.7,LPC,55.7,Ontario
35056,Markham--Unionville,0.0,49.4,2.2,43.3,5.1,0.0,-49.4,0.0,-47.199999999999996,-6.100000000000001,-44.3,-49.4,CPC,49.4,Ontario
35057,Milton,0.0,45.4,2.3,40.4,10.9,1.0,-45.4,0.0,-43.1,-5.0,-34.5,-44.4,CPC,45.4,Ontario
35058,Mississauga Centre/Mississauga-Centre,0.0,33.6,2.2,54.7,9.5,0.0,-54.7,-21.1,-52.5,0.0,-45.2,-54.7,LPC,54.7,Ontario
35059,Mississauga East--Cooksville/Mississauga-Est--Cooksville,0.0,35.4,1.5,54.2,8.6,0.3,-54.2,-18.800000000000004,-52.7,0.0,-45.6,-53.900000000000006,LPC,54.2,Ontario
35060,Mississauga--Erin Mills,0.0,39.2,1.6,49.7,9.4,0.0,-49.7,-10.5,-48.1,0.0,-40.300000000000004,-49.7,LPC,49.7,Ontario
35061,Mississauga--Lakeshore,0.0,41.2,2.4,47.7,8.0,0.5,-47.7,-6.5,-45.300000000000004,0.0,-39.7,-47.2,LPC,47.7,Ontario
35062,Mississauga--Malton,0.0,26.4,1.7,59.1,12.3,0.5,-59.1,-32.7,-57.4,0.0,-46.8,-58.6,LPC,59.1,Ontario
35063,Mississauga--Streetsville,0.0,40.4,2.3,47.8,9.0,0.5,-47.8,-7.399999999999999,-45.5,0.0,-38.8,-47.3,LPC,47.8,Ontario
35064,Nepean,0.0,36.1,2.3,52.4,8.2,0.6,-52.4,-16.299999999999997,-50.1,0.0,-44.2,-51.8,LPC,52.4,Ontario
35065,Newmarket--Aurora,0.0,42.6,2.4,45.2,8.5,1.3,-45.2,-2.6000000000000014,-42.800000000000004,0.0,-36.7,-43.900000000000006,LPC,45.2,Ontario
35066,Niagara Centre/Niagara-Centre,0.0,29.7,2.4,35.7,31.5,0.5,-35.7,-6.0000000000000036,-33.300000000000004,0.0,-4.200000000000003,-35.2,LPC,35.7,Ontario
35067,Niagara Falls,0.0,42.1,2.5,34.5,20.9,0.0,-42.1,0.0,-39.6,-7.600000000000001,-21.200000000000003,-42.1,CPC,42.1,Ontario
35068,Niagara West/Niagara-Ouest,0.0,48.8,3.0,32.7,11.5,2.4,-48.8,0.0,-45.8,-16.099999999999994,-37.3,-46.4,CPC,48.8,Ontario
35069,Nickel Belt,0.0,16.7,2.5,42.8,37.8,0.2,-42.8,-26.099999999999998,-40.3,0.0,-5.0,-42.599999999999994,LPC,42.8,Ontario
35070,Nipissing--Timiskaming,0.0,29.3,2.6,51.9,16.2,0.0,-51.9,-22.599999999999998,-49.3,0.0,-35.7,-51.9,LPC,51.9,Ontario
35071,Northumberland--Peterborough South/Northumberland--Peterborough-Sud,0.0,39.6,3.1,42.5,14.8,0.0,-42.5,-2.8999999999999986,-39.4,0.0,-27.7,-42.5,LPC,42.5,Ontario
35072,Oakville,0.0,42.5,2.2,49.4,5.9,0.0,-49.4,-6.899999999999999,-47.199999999999996,0.0,-43.5,-49.4,LPC,49.4,Ontario
35073,Oakville North--Burlington/Oakville-Nord--Burlington,0.0,43.3,1.6,46.7,7.2,1.1,-46.7,-3.4000000000000057,-45.1,0.0,-39.5,-45.6,LPC,46.7,Ontario
35076,Orléans,0.0,30.5,1.8,59.7,8.0,0.0,-59.7,-29.200000000000003,-57.900000000000006,0.0,-51.7,-59.7,LPC,59.7,Ontario
35074,Oshawa,0.0,38.2,2.5,27.3,31.9,0.1,-38.2,0.0,-35.7,-10.900000000000002,-6.300000000000004,-38.1,CPC,38.2,Ontario
35075,Ottawa Centre/Ottawa-Centre,0.0,14.5,3.0,42.7,38.5,0.7,-42.7,-28.200000000000003,-39.7,0.0,-4.200000000000003,-42.0,LPC,42.7,Ontario
35077,Ottawa South/Ottawa-Sud,0.0,24.3,2.9,60.1,11.6,0.6,-60.1,-35.8,-57.2,0.0,-48.5,-59.5,LPC,60.1,Ontario
35079,Ottawa West--Nepean/Ottawa-Ouest--Nepean,0.0,30.0,2.8,55.9,9.8,1.2,-55.9,-25.9,-53.1,0.0,-46.099999999999994,-54.699999999999996,LPC,55.9,Ontario
35078,Ottawa--Vanier,0.0,19.1,3.1,57.6,19.2,0.8,-57.6,-38.5,-54.5,0.0,-38.400000000000006,-56.800000000000004,LPC,57.6,Ontario
35080,Oxford,0.0,45.7,3.5,32.2,16.5,2.1,-45.7,0.0,-42.2,-13.5,-29.200000000000003,-43.6,CPC,45.7,Ontario
35081,Parkdale--High Park,0.0,13.0,3.0,42.0,40.2,1.0,-42.0,-29.0,-39.0,0.0,-1.7999999999999972,-41.0,LPC,42.0,Ontario
35082,Parry Sound--Muskoka,0.0,43.3,7.2,38.9,10.1,0.2,-43.3,0.0,-36.099999999999994,-4.399999999999999,-33.199999999999996,-43.099999999999994,CPC,43.3,Ontario
35083,Perth--Wellington,0.0,42.9,2.6,37.6,15.0,1.5,-42.9,0.0,-40.3,-5.299999999999997,-27.9,-41.4,CPC,42.9,Ontario
35084,Peterborough--Kawartha,0.0,35.1,2.2,43.8,18.7,0.2,-43.8,-8.699999999999996,-41.599999999999994,0.0,-25.099999999999998,-43.599999999999994,LPC,43.8,Ontario
35085,Pickering--Uxbridge,0.0,38.2,2.3,50.3,9.2,0.0,-50.3,-12.099999999999994,-48.0,0.0,-41.099999999999994,-50.3,LPC,50.3,Ontario
35086,Renfrew--Nipissing--Pembroke,0.0,45.8,1.9,32.7,8.6,11.0,-45.8,0.0,-43.9,-13.099999999999994,-37.199999999999996,-34.8,CPC,45.8,Ontario
35087,Richmond Hill,0.0,43.3,1.7,46.9,8.0,0.0,-46.9,-3.6000000000000014,-45.199999999999996,0.0,-38.9,-46.9,LPC,46.9,Ontario
35089,St. Catharines,0.0,37.6,2.6,43.2,16.5,0.1,-43.2,-5.600000000000001,-40.6,0.0,-26.700000000000003,-43.1,LPC,43.2,Ontario
35091,Sarnia--Lambton,0.0,38.8,2.8,27.3,31.1,0.0,-38.8,0.0,-36.0,-11.499999999999996,-7.699999999999996,-38.8,CPC,38.8,Ontario
35092,Sault Ste. Marie,0.0,31.1,2.1,44.8,21.8,0.2,-44.8,-13.699999999999996,-42.699999999999996,0.0,-22.999999999999996,-44.599999999999994,LPC,44.8,Ontario
35094,Scarborough Centre/Scarborough-Centre,0.0,32.7,2.1,50.5,11.6,3.1,-50.5,-17.799999999999997,-48.4,0.0,-38.9,-47.4,LPC,50.5,Ontario
35096,Scarborough North/Scarborough-Nord,0.0,27.4,1.5,48.2,22.1,0.4,-48.2,-20.800000000000004,-46.7,0.0,-26.1,-47.800000000000004,LPC,48.2,Ontario
35098,Scarborough Southwest/Scarborough-Sud-Ouest,0.0,21.2,2.6,52.5,23.7,0.0,-52.5,-31.3,-49.9,0.0,-28.8,-52.5,LPC,52.5,Ontario
35093,Scarborough--Agincourt,0.0,38.0,1.4,51.9,7.9,0.8,-51.9,-13.899999999999999,-50.5,0.0,-44.0,-51.1,LPC,51.9,Ontario
35095,Scarborough--Guildwood,0.0,26.5,1.4,60.0,11.3,0.4,-60.0,-33.5,-58.6,0.0,-48.7,-59.6,LPC,60.0,Ontario
35097,Scarborough--Rouge Park,0.0,27.4,2.0,60.2,10.4,0.0,-60.2,-32.800000000000004,-58.2,0.0,-49.800000000000004,-60.2,LPC,60.2,Ontario
35100,Simcoe North/Simcoe-Nord,0.0,43.5,4.5,39.8,10.6,1.1,-43.5,0.0,-39.0,-3.700000000000003,-32.9,-42.4,CPC,43.5,Ontario
35099,Simcoe--Grey,0.0,46.6,4.4,38.6,9.6,0.8,-46.6,0.0,-42.2,-8.0,-37.0,-45.800000000000004,CPC,46.6,Ontario
35101,Spadina--Fort York,0.0,15.7,2.1,54.7,27.3,0.2,-54.7,-39.0,-52.6,0.0,-27.400000000000002,-54.5,LPC,54.7,Ontario
35102,Stormont--Dundas--South Glengarry,0.0,51.1,2.2,38.5,8.2,0.0,-51.1,0.0,-48.9,-12.600000000000001,-42.900000000000006,-51.1,CPC,51.1,Ontario
35103,Sudbury,0.0,21.1,3.0,47.4,27.8,0.3,-47.4,-26.299999999999997,-44.4,0.0,-19.599999999999998,-47.1,LPC,47.4,Ontario
35104,Thornhill,0.0,58.6,1.2,33.8,5.2,1.1,-58.6,0.0,-57.4,-24.800000000000004,-53.4,-57.5,CPC,58.6,Ontario
35105,Thunder Bay--Rainy River,0.0,21.1,5.2,44.0,29.7,0.0,-44.0,-22.9,-38.8,0.0,-14.3,-44.0,LPC,44.0,Ontario
35106,Thunder Bay--Superior North/Thunder Bay--Supérieur-Nord,0.0,17.4,13.8,45.0,23.2,0.6,-45.0,-27.6,-31.2,0.0,-21.8,-44.4,LPC,45.0,Ontario
35107,Timmins--James Bay/Timmins--Baie James,0.0,20.4,2.0,34.7,42.9,0.0,-42.9,-22.5,-40.9,-8.199999999999996,0.0,-42.9,NDP,42.9,Ontario
35108,Toronto Centre/Toronto-Centre,0.0,12.2,2.6,57.9,26.6,0.3,-57.9,-45.7,-55.3,0.0,-31.299999999999997,-57.6,LPC,57.9,Ontario
35109,Toronto--Danforth,0.0,9.9,4.7,42.3,40.2,2.3,-42.3,-32.4,-37.599999999999994,0.0,-2.0999999999999943,-40.0,LPC,42.3,Ontario
35090,Toronto--St. Paul's,0.0,27.0,3.0,55.3,14.7,0.0,-55.3,-28.299999999999997,-52.3,0.0,-40.599999999999994,-55.3,LPC,55.3,Ontario
35110,University--Rosedale,0.0,17.5,2.9,49.8,28.6,0.4,-49.8,-32.3,-46.9,0.0,-21.199999999999996,-49.4,LPC,49.8,Ontario
35111,Vaughan--Woodbridge,0.0,43.9,1.3,48.7,4.6,1.5,-48.7,-4.800000000000004,-47.400000000000006,0.0,-44.1,-47.2,LPC,48.7,Ontario
35112,Waterloo,0.0,32.3,2.9,49.7,14.9,0.2,-49.7,-17.400000000000006,-46.800000000000004,0.0,-34.800000000000004,-49.5,LPC,49.7,Ontario
35113,Wellington--Halton Hills,0.0,50.9,4.0,36.5,8.3,0.3,-50.9,0.0,-46.9,-14.399999999999999,-42.599999999999994,-50.6,CPC,50.9,Ontario
35114,Whitby,0.0,42.1,2.2,45.0,10.3,0.4,-45.0,-2.8999999999999986,-42.8,0.0,-34.7,-44.6,LPC,45.0,Ontario
35115,Willowdale,0.0,37.0,2.2,53.4,7.0,0.5,-53.4,-16.4,-51.199999999999996,0.0,-46.4,-52.9,LPC,53.4,Ontario
35117,Windsor West/Windsor-Ouest,0.0,20.8,2.3,25.2,51.3,0.3,-51.3,-30.499999999999996,-49.0,-26.099999999999998,0.0,-51.0,NDP,51.3,Ontario
35116,Windsor--Tecumseh,0.0,27.5,2.0,26.6,43.5,0.5,-43.5,-16.0,-41.5,-16.9,0.0,-43.0,NDP,43.5,Ontario
35118,York Centre/York-Centre,0.0,44.0,1.8,46.9,7.3,0.0,-46.9,-2.8999999999999986,-45.1,0.0,-39.6,-46.9,LPC,46.9,Ontario
35120,York South--Weston/York-Sud--Weston,0.0,19.2,2.0,46.0,30.4,2.4,-46.0,-26.8,-44.0,0.0,-15.600000000000001,-43.6,LPC,46.0,Ontario
35119,York--Simcoe,0.0,50.2,3.1,37.8,8.9,0.0,-50.2,0.0,-47.1,-12.400000000000006,-41.300000000000004,-50.2,CPC,50.2,Ontario
46001,Brandon--Souris,0.0,50.3,6.1,37.3,6.3,0.0,-50.3,0.0,-44.199999999999996,-13.0,-44.0,-50.3,CPC,50.3,Manitoba
46002,Charleswood--St. James--Assiniboia--Headingley,0.0,39.0,2.9,52.0,6.0,0.0,-52.0,-13.0,-49.1,0.0,-46.0,-52.0,LPC,52.0,Manitoba
46003,Churchill--Keewatinook Aski,0.0,10.3,1.8,42.0,45.0,0.9,-45.0,-34.7,-43.2,-3.0,0.0,-44.1,NDP,45.0,Manitoba
46004,Dauphin--Swan River--Neepawa,0.0,46.3,3.8,29.5,12.3,8.1,-46.3,0.0,-42.5,-16.799999999999997,-34.0,-38.199999999999996,CPC,46.3,Manitoba
46005,Elmwood--Transcona,0.0,34.0,2.4,29.5,34.1,0.0,-34.1,-0.10000000000000142,-31.700000000000003,-4.600000000000001,0.0,-34.1,NDP,34.1,Manitoba
46006,Kildonan--St. Paul,0.0,39.8,1.8,42.7,14.3,1.1,-42.7,-2.9000000000000057,-40.900000000000006,0.0,-28.400000000000002,-41.6,LPC,42.7,Manitoba
46007,Portage--Lisgar,0.0,60.8,4.0,25.8,6.2,3.2,-60.8,0.0,-56.8,-35.0,-54.599999999999994,-57.599999999999994,CPC,60.8,Manitoba
46008,Provencher,0.0,56.1,4.0,34.7,5.3,0.0,-56.1,0.0,-52.1,-21.4,-50.800000000000004,-56.1,CPC,56.1,Manitoba
46009,Saint Boniface--Saint Vital/Saint-Boniface--Saint-Vital,0.0,28.7,2.3,58.4,10.6,0.0,-58.4,-29.7,-56.1,0.0,-47.8,-58.4,LPC,58.4,Manitoba
46010,Selkirk--Interlake--Eastman,0.0,51.9,3.5,31.4,11.4,1.8,-51.9,0.0,-48.4,-20.5,-40.5,-50.1,CPC,51.9,Manitoba
46011,Winnipeg Centre/Winnipeg-Centre,0.0,12.4,4.1,54.5,28.0,0.7,-54.5,-42.1,-50.4,0.0,-26.5,-53.8,LPC,54.5,Manitoba
46012,Winnipeg North/Winnipeg-Nord,0.0,15.3,2.4,68.9,13.4,0.0,-68.9,-53.60000000000001,-66.5,0.0,-55.50000000000001,-68.9,LPC,68.9,Manitoba
46013,Winnipeg South/Winnipeg-Sud,0.0,34.7,2.1,58.3,5.0,0.0,-58.3,-23.599999999999994,-56.199999999999996,0.0,-53.3,-58.3,LPC,58.3,Manitoba
46014,Winnipeg South Centre/Winnipeg-Centre-Sud,0.0,28.2,3.1,59.7,9.0,0.0,-59.7,-31.500000000000004,-56.6,0.0,-50.7,-59.7,LPC,59.7,Manitoba
47001,Battlefords--Lloydminster,0.0,61.0,1.7,16.5,17.6,3.2,-61.0,0.0,-59.3,-44.5,-43.4,-57.8,CPC,61.0,Saskatchewan
47004,Carlton Trail--Eagle Creek/Sentier Carlton--Eagle Creek,0.0,64.7,2.2,14.4,18.7,0.0,-64.7,0.0,-62.5,-50.300000000000004,-46.0,-64.7,CPC,64.7,Saskatchewan
47002,Cypress Hills--Grasslands,0.0,69.2,2.7,14.9,13.2,0.0,-69.2,0.0,-66.5,-54.300000000000004,-56.0,-69.2,CPC,69.2,Saskatchewan
47003,Desnethé--Missinippi--Churchill River/Desnethé--Missinippi--Rivière Churchill,0.0,30.1,1.8,33.9,34.2,0.0,-34.2,-4.100000000000001,-32.400000000000006,-0.30000000000000426,0.0,-34.2,NDP,34.2,Saskatchewan
47005,Moose Jaw--Lake Centre--Lanigan,0.0,55.5,2.3,18.0,23.8,0.5,-55.5,0.0,-53.2,-37.5,-31.7,-55.0,CPC,55.5,Saskatchewan
47006,Prince Albert,0.0,49.8,1.9,19.8,28.5,0.0,-49.8,0.0,-47.9,-29.999999999999996,-21.299999999999997,-49.8,CPC,49.8,Saskatchewan
47007,Regina--Lewvan,0.0,34.9,1.8,27.5,35.2,0.6,-35.2,-0.30000000000000426,-33.400000000000006,-7.700000000000003,0.0,-34.6,NDP,35.2,Saskatchewan
47008,Regina--Qu'Appelle,0.0,44.7,2.3,22.8,30.2,0.0,-44.7,0.0,-42.400000000000006,-21.900000000000002,-14.500000000000004,-44.7,CPC,44.7,Saskatchewan
47009,Regina--Wascana,0.0,30.3,2.1,55.1,12.6,0.0,-55.1,-24.8,-53.0,0.0,-42.5,-55.1,LPC,55.1,Saskatchewan
47012,Saskatoon West/Saskatoon-Ouest,0.0,32.9,1.7,24.5,39.6,0.7,-39.6,-6.700000000000003,-37.9,-15.100000000000001,0.0,-38.9,NDP,39.6,Saskatchewan
47010,Saskatoon--Grasswood,0.0,41.6,1.8,26.4,30.2,0.0,-41.6,0.0,-39.800000000000004,-15.200000000000003,-11.400000000000002,-41.6,CPC,41.6,Saskatchewan
47011,Saskatoon--University,0.0,41.5,1.5,25.2,31.5,0.2,-41.5,0.0,-40.0,-16.3,-10.0,-41.3,CPC,41.5,Saskatchewan
47013,Souris--Moose Mountain,0.0,70.1,2.6,13.5,13.7,0.0,-70.1,0.0,-67.5,-56.599999999999994,-56.39999999999999,-70.1,CPC,70.1,Saskatchewan
47014,Yorkton--Melville,0.0,59.2,2.8,17.8,20.2,0.0,-59.2,0.0,-56.400000000000006,-41.400000000000006,-39.0,-59.2,CPC,59.2,Saskatchewan
48001,Banff--Airdrie,0.0,63.4,3.8,26.1,6.8,0.0,-63.4,0.0,-59.6,-37.3,-56.6,-63.4,CPC,63.4,Alberta
48002,Battle River--Crowfoot,0.0,80.9,3.2,9.4,6.5,0.0,-80.9,0.0,-77.7,-71.5,-74.4,-80.9,CPC,80.9,Alberta
48003,Bow River,0.0,77.4,1.8,13.7,5.2,1.1,-77.4,0.0,-75.60000000000001,-63.7,-72.2,-76.30000000000001,CPC,77.4,Alberta
48004,Calgary Centre/Calgary-Centre,0.0,45.3,2.2,46.5,5.6,0.4,-46.5,-1.2000000000000028,-44.3,0.0,-40.9,-46.1,LPC,46.5,Alberta
48005,Calgary Confederation,0.0,45.9,3.2,43.5,7.1,0.2,-45.9,0.0,-42.699999999999996,-2.3999999999999986,-38.8,-45.699999999999996,CPC,45.9,Alberta
48006,Calgary Forest Lawn,0.0,48.0,3.0,36.0,9.8,2.0,-48.0,0.0,-45.0,-12.0,-38.2,-46.0,CPC,48.0,Alberta
48007,Calgary Heritage,0.0,63.8,2.1,26.0,7.3,0.4,-63.8,0.0,-61.699999999999996,-37.8,-56.5,-63.4,CPC,63.8,Alberta
48008,Calgary Midnapore,0.0,66.7,2.7,22.6,7.7,0.2,-66.7,0.0,-64.0,-44.1,-59.0,-66.5,CPC,66.7,Alberta
48009,Calgary Nose Hill,0.0,60.0,2.5,26.9,8.9,1.3,-60.0,0.0,-57.5,-33.1,-51.1,-58.7,CPC,60.0,Alberta
48010,Calgary Rocky Ridge,0.0,60.4,2.1,31.7,5.8,0.0,-60.4,0.0,-58.3,-28.7,-54.6,-60.4,CPC,60.4,Alberta
48011,Calgary Shepard,0.0,65.9,2.6,24.7,6.8,0.0,-65.9,0.0,-63.300000000000004,-41.2,-59.10000000000001,-65.9,CPC,65.9,Alberta
48012,Calgary Signal Hill,0.0,60.6,2.5,30.6,5.0,1.1,-60.6,0.0,-58.1,-30.0,-55.6,-59.5,CPC,60.6,Alberta
48013,Calgary Skyview,0.0,39.8,1.9,45.9,8.0,2.1,-45.9,-6.100000000000001,-44.0,0.0,-37.9,-43.8,LPC,45.9,Alberta
48014,Edmonton Centre/Edmonton-Centre,0.0,35.0,2.6,37.2,24.5,0.5,-37.2,-2.200000000000003,-34.6,0.0,-12.700000000000003,-36.7,LPC,37.2,Alberta
48015,Edmonton Griesbach,0.0,40.0,2.4,21.7,34.0,0.9,-40.0,0.0,-37.6,-18.3,-6.0,-39.1,CPC,40.0,Alberta
48016,Edmonton Manning,0.0,45.2,2.2,27.6,23.6,1.1,-45.2,0.0,-43.0,-17.6,-21.6,-44.1,CPC,45.2,Alberta
48017,Edmonton Mill Woods,0.0,41.1,2.2,41.2,12.8,1.1,-41.2,-0.10000000000000142,-39.0,0.0,-28.400000000000002,-40.1,LPC,41.2,Alberta
48018,Edmonton Riverbend,0.0,49.9,2.2,30.2,17.1,0.7,-49.9,0.0,-47.699999999999996,-19.7,-32.8,-49.199999999999996,CPC,49.9,Alberta
48019,Edmonton Strathcona,0.0,31.3,2.3,20.7,44.0,0.6,-44.0,-12.7,-41.7,-23.3,0.0,-43.4,NDP,44.0,Alberta
48020,Edmonton West/Edmonton-Ouest,0.0,49.3,1.9,34.9,13.0,0.6,-49.3,0.0,-47.4,-14.399999999999999,-36.3,-48.699999999999996,CPC,49.3,Alberta
48021,Edmonton--Wetaskiwin,0.0,65.8,2.3,21.5,9.7,0.7,-65.8,0.0,-63.5,-44.3,-56.099999999999994,-65.1,CPC,65.8,Alberta
48022,Foothills,0.0,75.7,3.3,13.4,6.4,0.7,-75.7,0.0,-72.4,-62.300000000000004,-69.3,-75.0,CPC,75.7,Alberta
48023,Fort McMurray--Cold Lake,0.0,60.6,1.6,28.4,7.7,1.2,-60.6,0.0,-59.0,-32.2,-52.9,-59.4,CPC,60.6,Alberta
48024,Grande Prairie--Mackenzie,0.0,72.9,3.1,14.7,8.1,1.1,-72.9,0.0,-69.80000000000001,-58.2,-64.80000000000001,-71.80000000000001,CPC,72.9,Alberta
48025,Lakeland,0.0,72.8,2.3,13.7,10.1,1.1,-72.8,0.0,-70.5,-59.099999999999994,-62.699999999999996,-71.7,CPC,72.8,Alberta
48026,Lethbridge,0.0,56.8,2.6,18.5,20.5,1.3,-56.8,0.0,-54.199999999999996,-38.3,-36.3,-55.5,CPC,56.8,Alberta
48027,Medicine Hat--Cardston--Warner,0.0,68.8,2.6,17.9,9.7,1.0,-68.8,0.0,-66.2,-50.9,-59.099999999999994,-67.8,CPC,68.8,Alberta
48028,Peace River--Westlock,0.0,69.4,2.5,12.8,14.4,0.9,-69.4,0.0,-66.9,-56.60000000000001,-55.00000000000001,-68.5,CPC,69.4,Alberta
48030,Red Deer--Lacombe,0.0,70.7,2.9,15.0,11.4,0.0,-70.7,0.0,-67.8,-55.7,-59.300000000000004,-70.7,CPC,70.7,Alberta
48029,Red Deer--Mountain View,0.0,74.3,2.6,13.4,8.4,0.7,-74.3,0.0,-71.7,-60.9,-65.89999999999999,-73.6,CPC,74.3,Alberta
48031,St. Albert--Edmonton,0.0,45.2,1.4,22.5,11.2,19.7,-45.2,0.0,-43.800000000000004,-22.700000000000003,-34.0,-25.500000000000004,CPC,45.2,Alberta
48032,Sherwood Park--Fort Saskatchewan,0.0,63.9,2.5,20.4,9.8,2.3,-63.9,0.0,-61.4,-43.5,-54.099999999999994,-61.6,CPC,63.9,Alberta
48033,Sturgeon River--Parkland,0.0,70.2,3.0,15.6,10.0,1.1,-70.2,0.0,-67.2,-54.6,-60.2,-69.10000000000001,CPC,70.2,Alberta
48034,Yellowhead,0.0,72.3,2.9,14.2,9.0,1.6,-72.3,0.0,-69.39999999999999,-58.099999999999994,-63.3,-70.7,CPC,72.3,Alberta
59001,Abbotsford,0.0,48.3,5.0,32.8,13.7,0.2,-48.3,0.0,-43.3,-15.5,-34.599999999999994,-48.099999999999994,CPC,48.3,BC
59002,Burnaby North--Seymour/Burnaby-Nord--Seymour,0.0,27.8,5.3,36.1,29.6,0.5,-36.1,-8.3,-30.8,0.0,-6.5,-35.6,LPC,36.1,BC
59003,Burnaby South/Burnaby-Sud,0.0,27.1,2.8,33.9,35.1,1.1,-35.1,-8.0,-32.300000000000004,-1.2000000000000028,0.0,-34.0,NDP,35.1,BC
59004,Cariboo--Prince George,0.0,36.6,3.5,31.5,25.8,1.2,-36.6,0.0,-33.1,-5.100000000000001,-10.8,-35.4,CPC,36.6,BC
59005,Central Okanagan--Similkameen--Nicola,0.0,39.6,3.9,37.2,19.3,0.0,-39.6,0.0,-35.7,-2.3999999999999986,-20.3,-39.6,CPC,39.6,BC
59006,Chilliwack--Hope,0.0,42.3,4.7,33.8,18.2,0.8,-42.3,0.0,-37.599999999999994,-8.5,-24.099999999999998,-41.5,CPC,42.3,BC
59007,Cloverdale--Langley City,0.0,34.8,4.1,45.5,15.7,0.0,-45.5,-10.700000000000003,-41.4,0.0,-29.8,-45.5,LPC,45.5,BC
59008,Coquitlam--Port Coquitlam,0.0,32.0,3.7,35.3,27.3,1.8,-35.3,-3.299999999999997,-31.599999999999998,0.0,-7.9999999999999964,-33.5,LPC,35.3,BC
59009,Courtenay--Alberni,0.0,28.2,11.7,21.8,38.1,0.2,-38.1,-9.900000000000002,-26.400000000000002,-16.3,0.0,-37.9,NDP,38.1,BC
59010,Cowichan--Malahat--Langford,0.0,22.8,16.9,23.8,35.9,0.6,-35.9,-13.099999999999998,-19.0,-12.099999999999998,0.0,-35.3,NDP,35.9,BC
59011,Delta,0.0,32.8,3.2,49.1,14.9,0.0,-49.1,-16.300000000000004,-45.9,0.0,-34.2,-49.1,LPC,49.1,BC
59026,Esquimalt--Saanich--Sooke,0.0,17.5,19.9,27.4,35.0,0.2,-35.0,-17.5,-15.100000000000001,-7.600000000000001,0.0,-34.8,NDP,35.0,BC
59012,Fleetwood--Port Kells,0.0,29.3,2.4,46.9,21.5,0.0,-46.9,-17.599999999999998,-44.5,0.0,-25.4,-46.9,LPC,46.9,BC
