distnum,distname,bloc_share,cpc_share,gpc_share,lpc_share,ndp_share,ind_share,bloc_margin,cpc_margin,gpc_margin,lpc_margin,ndp_margin,ind_margin,winner,winnershare,province
35048,Lambton--Kent--Middlesex,0.0,49.0,5.9,25.4,16.0,3.1,-49.0,0.0,-43.1,-23.6,-33.0,-45.9,CPC,49.0,Ontario
35049,Lanark--Frontenac--Kingston,0.0,48.1,11.2,24.7,14.1,1.8,-48.1,0.0,-36.900000000000006,-23.400000000000002,-34.0,-46.300000000000004,CPC,48.1,Ontario
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,0.0,49.0,8.8,26.5,14.0,1.7,-49.0,0.0,-40.2,-22.5,-35.0,-47.3,CPC,49.0,Ontario
35051,London--Fanshawe,0.0,24.8,5.0,26.9,40.8,0.5,-40.8,-15.999999999999996,-35.8,-13.899999999999999,0.0,-40.3,NDP,40.8,Ontario
35052,London North Centre,0.0,23.6,7.6,42.7,23.4,2.4,-42.7,-19.1,-35.1,0.0,-19.300000000000004,-40.300000000000004,LPC,42.7,Ontario
35053,London West,0.0,27.9,5.4,43.0,21.4,0.7,-43.0,-15.100000000000001,-37.6,0.0,-21.6,-42.3,LPC,43.0,Ontario
35054,Markham--Stouffville,0.0,30.6,2.5,38.9,6.4,0.8,-38.9,-8.299999999999997,-36.4,0.0,-32.5,-38.1,LPC,38.9,Ontario
35055,Markham--Thornhill,0.0,34.6,2.8,53.9,7.3,0.6,-53.9,-19.299999999999997,-51.1,0.0,-46.6,-53.3,LPC,53.9,Ontario
35056,Markham--Unionville,0.0,48.9,4.5,38.4,6.6,1.6,-48.9,0.0,-44.4,-10.5,-42.3,-47.3,CPC,48.9,Ontario
35057,Milton,0.0,36.1,4.6,51.7,6.5,1.0,-51.7,-15.600000000000001,-47.1,0.0,-45.2,-50.7,LPC,51.7,Ontario
35058,Mississauga Centre,0.0,29.5,3.1,55.8,9.6,1.6,-55.8,-26.299999999999997,-52.699999999999996,0.0,-46.199999999999996,-54.199999999999996,LPC,55.8,Ontario
35059,Mississauga East--Cooksville,0.0,33.6,3.0,53.1,8.8,0.3,-53.1,-19.5,-50.1,0.0,-44.3,-52.800000000000004,LPC,53.1,Ontario
35060,Mississauga--Erin Mills,0.0,32.7,3.7,53.5,9.0,1.1,-53.5,-20.799999999999997,-49.8,0.0,-44.5,-52.4,LPC,53.5,Ontario
35061,Mississauga--Lakeshore,0.0,37.3,4.6,48.4,8.4,0.2,-48.4,-11.100000000000001,-43.8,0.0,-40.0,-48.199999999999996,LPC,48.4,Ontario
35062,Mississauga--Malton,0.0,25.8,2.6,57.5,12.6,0.6,-57.5,-31.7,-54.9,0.0,-44.9,-56.9,LPC,57.5,Ontario
35063,Mississauga--Streetsville,0.0,33.1,4.6,50.4,10.3,1.2,-50.4,-17.299999999999997,-45.8,0.0,-40.099999999999994,-49.199999999999996,LPC,50.4,Ontario
35064,Nepean,0.0,33.5,6.3,45.9,13.1,1.0,-45.9,-12.399999999999999,-39.6,0.0,-32.8,-44.9,LPC,45.9,Ontario
35065,Newmarket--Aurora,0.0,37.8,5.8,43.1,10.7,1.5,-43.1,-5.300000000000004,-37.300000000000004,0.0,-32.400000000000006,-41.6,LPC,43.1,Ontario
35066,Niagara Centre,0.0,31.0,5.3,35.0,26.7,0.5,-35.0,-4.0,-29.7,0.0,-8.3,-34.5,LPC,35.0,Ontario
35067,Niagara Falls,0.0,35.5,4.9,32.5,18.0,0.5,-35.5,0.0,-30.6,-3.0,-17.5,-35.0,CPC,35.5,Ontario
35068,Niagara West,0.0,45.3,6.7,32.3,12.1,1.9,-45.3,0.0,-38.599999999999994,-13.0,-33.199999999999996,-43.4,CPC,45.3,Ontario
35069,Nickel Belt,0.0,21.2,5.4,39.0,32.1,2.4,-39.0,-17.8,-33.6,0.0,-6.899999999999999,-36.6,LPC,39.0,Ontario
35070,Nipissing--Timiskaming,0.0,27.2,6.5,40.5,20.5,5.2,-40.5,-13.3,-34.0,0.0,-20.0,-35.3,LPC,40.5,Ontario
35071,Northumberland--Peterborough South,0.0,39.7,8.0,36.2,13.9,2.1,-39.7,0.0,-31.700000000000003,-3.5,-25.800000000000004,-37.6,CPC,39.7,Ontario
35072,Oakville,0.0,39.1,5.7,46.3,7.5,1.2,-46.3,-7.199999999999996,-40.599999999999994,0.0,-38.8,-45.099999999999994,LPC,46.3,Ontario
35073,Oakville North--Burlington,0.0,38.0,4.2,48.3,8.4,1.1,-48.3,-10.299999999999997,-44.099999999999994,0.0,-39.9,-47.199999999999996,LPC,48.3,Ontario
35074,Oshawa,0.0,38.9,5.1,25.4,28.5,2.0,-38.9,0.0,-33.8,-13.5,-10.399999999999999,-36.9,CPC,38.9,Ontario
35075,Ottawa Centre,0.0,12.6,7.4,48.7,29.0,0.3,-48.7,-36.1,-41.300000000000004,0.0,-19.700000000000003,-48.400000000000006,LPC,48.7,Ontario
35076,Orléans,0.0,28.2,4.7,54.3,11.6,1.2,-54.3,-26.099999999999998,-49.599999999999994,0.0,-42.699999999999996,-53.099999999999994,LPC,54.3,Ontario
35077,Ottawa South,0.0,24.5,5.6,52.3,16.0,1.1,-52.3,-27.799999999999997,-46.699999999999996,0.0,-36.3,-51.199999999999996,LPC,52.3,Ontario
35078,Ottawa--Vanier,0.0,17.4,7.5,51.2,21.2,0.3,-51.2,-33.800000000000004,-43.7,0.0,-30.000000000000004,-50.900000000000006,LPC,51.2,Ontario
35079,Ottawa West--Nepean,0.0,27.1,6.3,45.6,18.7,0.2,-45.6,-18.5,-39.300000000000004,0.0,-26.900000000000002,-45.4,LPC,45.6,Ontario
35080,Oxford,0.0,48.1,7.8,19.3,20.2,1.6,-48.1,0.0,-40.300000000000004,-28.8,-27.900000000000002,-46.5,CPC,48.1,Ontario
35081,Parkdale--High Park,0.0,13.2,6.4,47.4,31.5,0.1,-47.4,-34.2,-41.0,0.0,-15.899999999999999,-47.3,LPC,47.4,Ontario
35082,Parry Sound--Muskoka,0.0,41.8,15.4,30.4,11.7,0.7,-41.8,0.0,-26.4,-11.399999999999999,-30.099999999999998,-41.099999999999994,CPC,41.8,Ontario
35083,Perth--Wellington,0.0,46.3,9.0,27.1,14.6,1.3,-46.3,0.0,-37.3,-19.199999999999996,-31.699999999999996,-45.0,CPC,46.3,Ontario
35084,Peterborough--Kawartha,0.0,34.9,7.1,39.3,17.0,0.3,-39.3,-4.399999999999999,-32.199999999999996,0.0,-22.299999999999997,-39.0,LPC,39.3,Ontario
35085,Pickering--Uxbridge,0.0,29.1,6.0,51.0,11.9,2.0,-51.0,-21.9,-45.0,0.0,-39.1,-49.0,LPC,51.0,Ontario
35086,Renfrew--Nipissing--Pembroke,0.0,52.7,5.5,19.6,14.9,2.5,-52.7,0.0,-47.2,-33.1,-37.800000000000004,-50.2,CPC,52.7,Ontario
35087,Richmond Hill,0.0,43.1,3.4,43.5,8.8,1.0,-43.5,-0.3999999999999986,-40.1,0.0,-34.7,-42.5,LPC,43.5,Ontario
35088,Carleton,0.0,46.3,4.9,38.2,9.3,1.1,-46.3,0.0,-41.4,-8.099999999999994,-37.0,-45.199999999999996,CPC,46.3,Ontario
35089,St. Catharines,0.0,31.6,6.1,40.2,20.7,1.4,-40.2,-8.600000000000001,-34.1,0.0,-19.500000000000004,-38.800000000000004,LPC,40.2,Ontario
35090,Toronto--St. Paul's,0.0,21.6,6.8,54.3,15.8,1.5,-54.3,-32.699999999999996,-47.5,0.0,-38.5,-52.8,LPC,54.3,Ontario
35091,Sarnia--Lambton,0.0,49.4,4.3,20.8,21.8,2.7,-49.4,0.0,-45.1,-28.599999999999998,-27.599999999999998,-46.699999999999996,CPC,49.4,Ontario
35092,Sault Ste. Marie,0.0,32.2,4.3,39.1,22.7,1.8,-39.1,-6.899999999999999,-34.800000000000004,0.0,-16.400000000000002,-37.300000000000004,LPC,39.1,Ontario
35093,Scarborough--Agincourt,0.0,37.0,2.5,50.5,8.7,1.2,-50.5,-13.5,-48.0,0.0,-41.8,-49.3,LPC,50.5,Ontario
35094,Scarborough Centre,0.0,22.3,2.9,55.2,11.7,5.4,-55.2,-32.900000000000006,-52.300000000000004,0.0,-43.5,-49.800000000000004,LPC,55.2,Ontario
35095,Scarborough--Guildwood,0.0,22.4,2.9,61.1,11.2,0.2,-61.1,-38.7,-58.2,0.0,-49.900000000000006,-60.9,LPC,61.1,Ontario
35096,Scarborough North,0.0,30.3,2.0,53.6,12.9,0.9,-53.6,-23.3,-51.6,0.0,-40.7,-52.7,LPC,53.6,Ontario
35097,Scarborough--Rouge Park,0.0,20.1,4.6,62.2,11.5,0.9,-62.2,-42.1,-57.6,0.0,-50.7,-61.300000000000004,LPC,62.2,Ontario
35098,Scarborough Southwest,0.0,20.7,4.9,57.2,15.5,1.2,-57.2,-36.5,-52.300000000000004,0.0,-41.7,-56.0,LPC,57.2,Ontario
35099,Simcoe--Grey,0.0,43.5,11.4,31.7,11.2,0.4,-43.5,0.0,-32.1,-11.8,-32.3,-43.1,CPC,43.5,Ontario
35100,Simcoe North,0.0,43.4,9.4,30.8,14.1,0.5,-43.4,0.0,-34.0,-12.599999999999998,-29.299999999999997,-42.9,CPC,43.4,Ontario
35101,Spadina--Fort York,0.0,17.6,5.2,55.8,20.1,0.2,-55.8,-38.199999999999996,-50.599999999999994,0.0,-35.699999999999996,-55.599999999999994,LPC,55.8,Ontario
35102,Stormont--Dundas--South Glengarry,0.0,53.9,4.0,25.6,14.3,2.2,-53.9,0.0,-49.9,-28.299999999999997,-39.599999999999994,-51.699999999999996,CPC,53.9,Ontario
35103,Sudbury,0.0,20.6,6.7,40.9,28.9,0.6,-40.9,-20.299999999999997,-34.199999999999996,0.0,-12.0,-40.3,LPC,40.9,Ontario
35104,Thornhill,0.0,54.6,3.0,35.4,6.5,0.4,-54.6,0.0,-51.6,-19.200000000000003,-48.1,-54.2,CPC,54.6,Ontario
35105,Thunder Bay--Rainy River,0.0,29.3,4.5,35.3,29.1,1.8,-35.3,-5.9999999999999964,-30.799999999999997,0.0,-6.199999999999996,-33.5,LPC,35.3,Ontario
35106,Thunder Bay--Superior North,0.0,25.6,8.4,42.9,21.1,1.7,-42.9,-17.299999999999997,-34.5,0.0,-21.799999999999997,-41.199999999999996,LPC,42.9,Ontario
35107,Timmins--James Bay,0.0,27.0,3.4,25.7,40.5,3.4,-40.5,-13.5,-37.1,-14.8,0.0,-37.1,NDP,40.5,Ontario
35108,Toronto Centre,0.0,12.1,7.1,57.4,22.3,0.3,-57.4,-45.3,-50.3,0.0,-35.099999999999994,-57.1,LPC,57.4,Ontario
35109,Toronto--Danforth,0.0,10.5,6.5,47.7,33.2,0.4,-47.7,-37.2,-41.2,0.0,-14.5,-47.300000000000004,LPC,47.7,Ontario
35110,University--Rosedale,0.0,16.3,8.5,51.7,21.9,0.2,-51.7,-35.400000000000006,-43.2,0.0,-29.800000000000004,-51.5,LPC,51.7,Ontario
35111,Vaughan--Woodbridge,0.0,36.3,2.6,51.3,7.8,0.3,-51.3,-15.0,-48.699999999999996,0.0,-43.5,-51.0,LPC,51.3,Ontario
35112,Waterloo,0.0,24.5,9.7,48.8,15.2,1.7,-48.8,-24.299999999999997,-39.099999999999994,0.0,-33.599999999999994,-47.099999999999994,LPC,48.8,Ontario
35113,Wellington--Halton Hills,0.0,47.4,12.7,28.4,9.3,2.2,-47.4,0.0,-34.7,-19.0,-38.099999999999994,-45.199999999999996,CPC,47.4,Ontario
35114,Whitby,0.0,35.5,5.4,43.7,14.1,1.2,-43.7,-8.200000000000003,-38.300000000000004,0.0,-29.6,-42.5,LPC,43.7,Ontario
35115,Willowdale,0.0,36.2,3.7,49.0,9.3,0.4,-49.0,-12.799999999999997,-45.3,0.0,-39.7,-48.6,LPC,49.0,Ontario
35116,Windsor--Tecumseh,0.0,27.8,3.8,33.4,32.3,2.2,-33.4,-5.599999999999998,-29.599999999999998,0.0,-1.1000000000000014,-31.2,LPC,33.4,Ontario
35117,Windsor West,0.0,19.1,2.5,36.3,40.0,1.8,-40.0,-20.9,-37.5,-3.700000000000003,0.0,-38.2,NDP,40.0,Ontario
35118,York Centre,0.0,36.7,3.2,50.2,9.8,0.0,-50.2,-13.5,-47.0,0.0,-40.400000000000006,-50.2,LPC,50.2,Ontario
35119,York--Simcoe,0.0,46.3,8.6,26.8,14.2,2.4,-46.3,0.0,-37.699999999999996,-19.499999999999996,-32.099999999999994,-43.9,CPC,46.3,Ontario
35120,York South--Weston,0.0,18.9,3.7,58.4,17.4,1.5,-58.4,-39.5,-54.699999999999996,0.0,-41.0,-56.9,LPC,58.4,Ontario
35121,Humber River--Black Creek,0.0,16.2,2.1,61.1,19.0,1.1,-61.1,-44.900000000000006,-59.0,0.0,-42.1,-60.0,LPC,61.1,Ontario
46001,Brandon--Souris,0.0,63.5,7.2,12.1,14.1,0.3,-63.5,0.0,-56.3,-51.4,-49.4,-63.2,CPC,63.5,Manitoba
46002,Charleswood--St. James--Assiniboia--Headingley,0.0,40.7,4.7,35.5,14.2,4.3,-40.7,0.0,-36.0,-5.200000000000003,-26.500000000000004,-36.400000000000006,CPC,40.7,Manitoba
46003,Churchill--Keewatinook Aski,0.0,19.9,4.8,23.7,50.3,1.2,-50.3,-30.4,-45.5,-26.599999999999998,0.0,-49.099999999999994,NDP,50.3,Manitoba
46004,Dauphin--Swan River--Neepawa,0.0,64.3,5.5,13.2,14.1,1.8,-64.3,0.0,-58.8,-51.099999999999994,-50.199999999999996,-62.5,CPC,64.3,Manitoba
46005,Elmwood--Transcona,0.0,37.5,3.4,12.3,45.6,1.2,-45.6,-8.100000000000001,-42.2,-33.3,0.0,-44.4,NDP,45.6,Manitoba
46006,Kildonan--St. Paul,0.0,44.8,4.0,27.9,21.2,1.2,-44.8,0.0,-40.8,-16.9,-23.599999999999998,-43.599999999999994,CPC,44.8,Manitoba
46007,Portage--Lisgar,0.0,70.8,5.3,10.7,8.7,2.6,-70.8,0.0,-65.5,-60.099999999999994,-62.099999999999994,-68.2,CPC,70.8,Manitoba
46008,Provencher,0.0,65.9,6.0,13.1,12.8,2.2,-65.9,0.0,-59.900000000000006,-52.800000000000004,-53.10000000000001,-63.7,CPC,65.9,Manitoba
46009,Saint Boniface--Saint Vital,0.0,32.6,5.6,42.9,17.0,0.6,-42.9,-10.299999999999997,-37.3,0.0,-25.9,-42.3,LPC,42.9,Manitoba
46010,Selkirk--Interlake--Eastman,0.0,62.7,5.9,12.1,17.9,1.4,-62.7,0.0,-56.800000000000004,-50.6,-44.800000000000004,-61.300000000000004,CPC,62.7,Manitoba
46011,Winnipeg Centre,0.0,17.5,5.2,33.7,41.2,0.8,-41.2,-23.700000000000003,-36.0,-7.5,0.0,-40.400000000000006,NDP,41.2,Manitoba
46012,Winnipeg North,0.0,20.8,2.8,47.6,25.9,0.7,-47.6,-26.8,-44.800000000000004,0.0,-21.700000000000003,-46.9,LPC,47.6,Manitoba
46013,Winnipeg South,0.0,38.7,4.3,42.1,13.9,0.9,-42.1,-3.3999999999999986,-37.800000000000004,0.0,-28.200000000000003,-41.2,LPC,42.1,Manitoba
46014,Winnipeg South Centre,0.0,29.7,6.3,45.0,17.7,1.1,-45.0,-15.3,-38.7,0.0,-27.3,-43.9,LPC,45.0,Manitoba
47001,Battlefords--Lloydminster,0.0,78.3,1.7,6.8,11.4,1.8,-78.3,0.0,-76.6,-71.5,-66.89999999999999,-76.5,CPC,78.3,Saskatchewan
47002,Cypress Hills--Grasslands,0.0,81.1,1.9,4.2,9.5,2.8,-81.1,0.0,-79.19999999999999,-76.89999999999999,-71.6,-78.3,CPC,81.1,Saskatchewan
47003,Desnethé--Missinippi--Churchill River,0.0,42.3,2.0,26.5,28.4,0.8,-42.3,0.0,-40.3,-15.799999999999997,-13.899999999999999,-41.5,CPC,42.3,Saskatchewan
47004,Carlton Trail--Eagle Creek,0.0,78.6,1.9,4.6,12.3,1.8,-78.6,0.0,-76.69999999999999,-74.0,-66.3,-76.8,CPC,78.6,Saskatchewan
47005,Moose Jaw--Lake Centre--Lanigan,0.0,71.1,2.7,5.6,17.0,3.6,-71.1,0.0,-68.39999999999999,-65.5,-54.099999999999994,-67.5,CPC,71.1,Saskatchewan
47006,Prince Albert,0.0,67.7,2.1,10.3,17.4,2.0,-67.7,0.0,-65.60000000000001,-57.400000000000006,-50.300000000000004,-65.7,CPC,67.7,Saskatchewan
47007,Regina--Lewvan,0.0,52.5,4.1,13.2,28.6,0.1,-52.5,0.0,-48.4,-39.3,-23.9,-52.4,CPC,52.5,Saskatchewan
47008,Regina--Qu'Appelle,0.0,63.1,3.3,11.7,19.8,0.2,-63.1,0.0,-59.800000000000004,-51.400000000000006,-43.3,-62.9,CPC,63.1,Saskatchewan
47009,Regina--Wascana,0.0,49.4,2.9,33.6,12.8,0.3,-49.4,0.0,-46.5,-15.799999999999997,-36.599999999999994,-49.1,CPC,49.4,Saskatchewan
47010,Saskatoon--Grasswood,0.0,53.3,2.7,17.0,25.6,1.4,-53.3,0.0,-50.599999999999994,-36.3,-27.699999999999996,-51.9,CPC,53.3,Saskatchewan
47011,Saskatoon--University,0.0,52.1,3.0,13.1,29.8,1.4,-52.1,0.0,-49.1,-39.0,-22.3,-50.7,CPC,52.1,Saskatchewan
47012,Saskatoon West,0.0,47.7,2.7,7.3,40.3,2.0,-47.7,0.0,-45.0,-40.400000000000006,-7.400000000000006,-45.7,CPC,47.7,Saskatchewan
47013,Souris--Moose Mountain,0.0,84.4,1.6,4.1,7.7,0.4,-84.4,0.0,-82.80000000000001,-80.30000000000001,-76.7,-84.0,CPC,84.4,Saskatchewan
47014,Yorkton--Melville,0.0,76.2,2.8,6.4,12.2,2.4,-76.2,0.0,-73.4,-69.8,-64.0,-73.8,CPC,76.2,Saskatchewan
48001,Banff--Airdrie,0.0,71.1,4.2,10.8,10.5,3.4,-71.1,0.0,-66.89999999999999,-60.3,-60.599999999999994,-67.69999999999999,CPC,71.1,Alberta
48002,Battle River--Crowfoot,0.0,85.5,2.7,4.1,5.1,2.6,-85.5,0.0,-82.8,-81.4,-80.4,-82.9,CPC,85.5,Alberta
48003,Bow River,0.0,83.9,1.5,5.8,5.6,2.4,-83.9,0.0,-82.4,-78.10000000000001,-78.30000000000001,-81.5,CPC,83.9,Alberta
48004,Calgary Centre,0.0,56.6,4.3,27.0,9.9,0.4,-56.6,0.0,-52.300000000000004,-29.6,-46.7,-56.2,CPC,56.6,Alberta
48005,Calgary Confederation,0.0,55.1,8.7,22.6,11.1,0.2,-55.1,0.0,-46.400000000000006,-32.5,-44.0,-54.9,CPC,55.1,Alberta
48006,Calgary Forest Lawn,0.0,59.6,3.3,21.7,10.6,2.7,-59.6,0.0,-56.300000000000004,-37.900000000000006,-49.0,-56.9,CPC,59.6,Alberta
48007,Calgary Heritage,0.0,70.7,3.5,14.0,9.1,0.3,-70.7,0.0,-67.2,-56.7,-61.6,-70.4,CPC,70.7,Alberta
48008,Calgary Midnapore,0.0,74.3,2.9,11.0,9.5,2.3,-74.3,0.0,-71.39999999999999,-63.3,-64.8,-72.0,CPC,74.3,Alberta
48009,Calgary Nose Hill,0.0,69.8,2.8,15.7,9.6,0.1,-69.8,0.0,-67.0,-54.099999999999994,-60.199999999999996,-69.7,CPC,69.8,Alberta
48010,Calgary Rocky Ridge,0.0,68.3,2.8,18.4,8.6,1.5,-68.3,0.0,-65.5,-49.9,-59.699999999999996,-66.8,CPC,68.3,Alberta
48011,Calgary Shepard,0.0,75.0,3.0,11.1,8.7,2.2,-75.0,0.0,-72.0,-63.9,-66.3,-72.8,CPC,75.0,Alberta
48012,Calgary Signal Hill,0.0,70.0,3.4,15.3,8.4,0.8,-70.0,0.0,-66.6,-54.7,-61.6,-69.2,CPC,70.0,Alberta
48013,Calgary Skyview,0.0,52.5,1.6,28.3,14.9,1.0,-52.5,0.0,-50.9,-24.2,-37.6,-51.5,CPC,52.5,Alberta
48014,Edmonton Centre,0.0,41.4,2.6,33.0,20.6,0.4,-41.4,0.0,-38.8,-8.399999999999999,-20.799999999999997,-41.0,CPC,41.4,Alberta
48015,Edmonton Griesbach,0.0,51.4,2.5,17.2,25.1,0.4,-51.4,0.0,-48.9,-34.2,-26.299999999999997,-51.0,CPC,51.4,Alberta
48016,Edmonton Manning,0.0,55.9,2.3,21.5,17.6,0.5,-55.9,0.0,-53.6,-34.4,-38.3,-55.4,CPC,55.9,Alberta
48017,Edmonton Mill Woods,0.0,50.3,1.8,33.6,12.1,0.4,-50.3,0.0,-48.5,-16.699999999999996,-38.199999999999996,-49.9,CPC,50.3,Alberta
48018,Edmonton Riverbend,0.0,57.4,2.9,23.0,15.3,1.4,-57.4,0.0,-54.5,-34.4,-42.099999999999994,-56.0,CPC,57.4,Alberta
48019,Edmonton Strathcona,0.0,37.1,2.0,11.6,47.3,1.7,-47.3,-10.199999999999996,-45.3,-35.699999999999996,0.0,-45.599999999999994,NDP,47.3,Alberta
48020,Edmonton West,0.0,60.9,2.5,20.1,14.6,1.9,-60.9,0.0,-58.4,-40.8,-46.3,-59.0,CPC,60.9,Alberta
48021,Edmonton--Wetaskiwin,0.0,72.4,1.9,12.4,11.2,0.2,-72.4,0.0,-70.5,-60.00000000000001,-61.2,-72.2,CPC,72.4,Alberta
48022,Foothills,0.0,82.1,3.7,5.9,5.7,2.6,-82.1,0.0,-78.39999999999999,-76.19999999999999,-76.39999999999999,-79.5,CPC,82.1,Alberta
48023,Fort McMurray--Cold Lake,0.0,79.9,1.7,9.5,5.7,3.3,-79.9,0.0,-78.2,-70.4,-74.2,-76.60000000000001,CPC,79.9,Alberta
48024,Grande Prairie--Mackenzie,0.0,84.0,1.9,4.8,7.0,2.4,-84.0,0.0,-82.1,-79.2,-77.0,-81.6,CPC,84.0,Alberta
48025,Lakeland,0.0,83.9,1.9,4.5,6.5,0.3,-83.9,0.0,-82.0,-79.4,-77.4,-83.60000000000001,CPC,83.9,Alberta
48026,Lethbridge,0.0,65.8,3.1,13.6,14.7,1.6,-65.8,0.0,-62.699999999999996,-52.199999999999996,-51.099999999999994,-64.2,CPC,65.8,Alberta
48027,Medicine Hat--Cardston--Warner,0.0,79.2,2.3,6.6,8.7,2.5,-79.2,0.0,-76.9,-72.60000000000001,-70.5,-76.7,CPC,79.2,Alberta
48028,Peace River--Westlock,0.0,80.7,2.7,6.1,7.5,3.1,-80.7,0.0,-78.0,-74.60000000000001,-73.2,-77.60000000000001,CPC,80.7,Alberta
48029,Red Deer--Mountain View,0.0,80.3,3.0,5.6,7.3,3.9,-80.3,0.0,-77.3,-74.7,-73.0,-76.39999999999999,CPC,80.3,Alberta
48030,Red Deer--Lacombe,0.0,79.8,2.4,5.2,8.9,3.6,-79.8,0.0,-77.39999999999999,-74.6,-70.89999999999999,-76.2,CPC,79.8,Alberta
48031,St. Albert--Edmonton,0.0,60.7,2.4,19.2,15.2,1.9,-60.7,0.0,-58.300000000000004,-41.5,-45.5,-58.800000000000004,CPC,60.7,Alberta
48032,Sherwood Park--Fort Saskatchewan,0.0,73.4,2.2,10.1,12.1,0.4,-73.4,0.0,-71.2,-63.300000000000004,-61.300000000000004,-73.0,CPC,73.4,Alberta
48033,Sturgeon River--Parkland,0.0,77.5,2.5,6.8,10.1,2.4,-77.5,0.0,-75.0,-70.7,-67.4,-75.1,CPC,77.5,Alberta
48034,Yellowhead,0.0,82.1,2.3,5.2,7.0,0.2,-82.1,0.0,-79.8,-76.89999999999999,-75.1,-81.89999999999999,CPC,82.1,Alberta
59001,Abbotsford,0.0,51.4,7.6,21.6,16.9,0.6,-51.4,0.0,-43.8,-29.799999999999997,-34.5,-50.8,CPC,51.4,BC
59002,Burnaby North--Seymour,0.0,19.4,9.6,35.5,32.3,0.4,-35.5,-16.1,-25.9,0.0,-3.200000000000003,-35.1,LPC,35.5,BC
59003,Burnaby South,0.0,30.9,5.5,23.8,37.7,0.5,-37.7,-6.800000000000004,-32.2,-13.900000000000002,0.0,-37.2,NDP,37.7,BC
59004,Cariboo--Prince George,0.0,52.7,9.1,20.0,15.4,0.6,-52.7,0.0,-43.6,-32.7,-37.300000000000004,-52.1,CPC,52.7,BC
59005,Central Okanagan--Similkameen--Nicola,0.0,47.9,7.8,25.0,16.8,2.1,-47.9,0.0,-40.1,-22.9,-31.099999999999998,-45.8,CPC,47.9,BC
59006,Chilliwack--Hope,0.0,49.6,9.8,20.2,16.7,3.3,-49.6,0.0,-39.8,-29.400000000000002,-32.900000000000006,-46.300000000000004,CPC,49.6,BC
59007,Cloverdale--Langley City,0.0,37.7,6.4,35.2,18.9,1.7,-37.7,0.0,-31.300000000000004,-2.5,-18.800000000000004,-36.0,CPC,37.7,BC
59008,Coquitlam--Port Coquitlam,0.0,34.0,6.9,34.7,23.0,0.2,-34.7,-0.7000000000000028,-27.800000000000004,0.0,-11.700000000000003,-34.5,LPC,34.7,BC
59009,Courtenay--Alberni,0.0,33.1,13.5,11.9,41.2,0.2,-41.2,-8.100000000000001,-27.700000000000003,-29.300000000000004,0.0,-41.0,NDP,41.2,BC
59010,Cowichan--Malahat--Langford,0.0,26.0,20.2,15.8,36.1,1.6,-36.1,-10.100000000000001,-15.900000000000002,-20.3,0.0,-34.5,NDP,36.1,BC
59011,Delta,0.0,33.0,6.3,41.2,16.3,0.7,-41.2,-8.200000000000003,-34.900000000000006,0.0,-24.900000000000002,-40.5,LPC,41.2,BC
59012,Fleetwood--Port Kells,0.0,33.8,4.8,37.7,21.5,2.2,-37.7,-3.9000000000000057,-32.900000000000006,0.0,-16.200000000000003,-35.5,LPC,37.7,BC
59013,Kamloops--Thompson--Cariboo,0.0,44.7,12.1,27.2,13.7,0.4,-44.7,0.0,-32.6,-17.500000000000004,-31.000000000000004,-44.300000000000004,CPC,44.7,BC
59014,Kelowna--Lake Country,0.0,45.6,7.5,32.7,12.1,1.8,-45.6,0.0,-38.1,-12.899999999999999,-33.5,-43.800000000000004,CPC,45.6,BC
59015,Kootenay--Columbia,0.0,44.8,9.1,9.1,34.4,0.5,-44.8,0.0,-35.699999999999996,-35.699999999999996,-10.399999999999999,-44.3,CPC,44.8,BC
59016,Langley--Aldergrove,0.0,47.0,7.7,25.6,16.8,2.1,-47.0,0.0,-39.3,-21.4,-30.2,-44.9,CPC,47.0,BC
59017,Mission--Matsqui--Fraser Canyon,0.0,42.4,10.9,26.7,17.6,2.3,-42.4,0.0,-31.5,-15.7,-24.799999999999997,-40.1,CPC,42.4,BC
59018,Nanaimo--Ladysmith,0.0,25.9,34.6,13.5,23.6,0.1,-34.6,-8.700000000000003,0.0,-21.1,-11.0,-34.5,GPC,34.6,BC
59019,New Westminster--Burnaby,0.0,21.6,8.3,23.4,44.2,1.6,-44.2,-22.6,-35.900000000000006,-20.800000000000004,0.0,-42.6,NDP,44.2,BC
59020,North Okanagan--Shuswap,0.0,48.8,10.6,22.6,15.3,2.7,-48.8,0.0,-38.199999999999996,-26.199999999999996,-33.5,-46.099999999999994,CPC,48.8,BC
59021,North Vancouver,0.0,26.9,12.5,42.9,16.4,1.3,-42.9,-16.0,-30.4,0.0,-26.5,-41.6,LPC,42.9,BC
59022,Pitt Meadows--Maple Ridge,0.0,36.2,8.0,29.7,23.9,1.3,-36.2,0.0,-28.200000000000003,-6.5000000000000036,-12.300000000000004,-34.900000000000006,CPC,36.2,BC
59023,Port Moody--Coquitlam,0.0,31.2,7.2,29.1,30.9,1.5,-31.2,0.0,-24.0,-2.099999999999998,-0.3000000000000007,-29.7,CPC,31.2,BC
59024,Prince George--Peace River--Northern Rockies,0.0,69.8,6.3,11.6,9.2,3.2,-69.8,0.0,-63.5,-58.199999999999996,-60.599999999999994,-66.6,CPC,69.8,BC
